mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,cpu_set_2,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
20,17,1992,2472,1,19,17,7224,1544,2,0.0,0.29,0.31,0.0,0.0,0.0,0.0,0.0,False
15,9,7480,2984,1,25,20,25456,3112,2,0.0,0.33,0.39,0.0,0.0,0.0,0.0,0.0,False
8,2,5736,472,1,10,4,3496,3112,2,0.0,0.33,0.37,0.0,0.0,0.0,0.0,0.0,False
19,17,16416,4968,1,13,7,1352,2344,2,0.0,0.39,0.31,0.0,0.0,0.0,0.0,0.0,False
7,2,4584,2216,1,15,12,840,5352,2,0.0,0.38,0.35,0.0,0.0,0.0,0.0,0.0,False
26,20,9912,14112,1,2,0,1672,808,2,0.0,0.44,0.36,0.0,0.0,0.0,0.0,0.0,False
11,6,3112,2984,1,20,18,3112,328,2,0.0,0.34,0.26,0.0,0.0,0.0,0.0,0.0,False
3,0,2536,1160,1,3,0,2728,1256,2,0.0,0.38,0.39,0.0,0.0,0.0,0.0,0.0,False
20,17,19080,4584,1,3,0,2024,1128,2,0.0,0.39,0.36,0.0,0.0,0.0,0.0,0.0,False
19,17,12576,3624,1,18,14,1288,5352,2,0.0,0.36,0.34,0.0,0.0,0.0,0.0,0.0,False
5,0,2984,376,1,2,0,176,1128,2,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,False
25,20,20616,4008,1,3,0,40,808,2,0.0,0.38,0.33,0.0,0.0,0.0,0.0,0.0,False
18,14,3624,4136,1,15,9,14112,7736,2,0.0,0.34,0.44,0.0,0.0,0.0,0.0,0.0,False
2,0,1192,176,1,8,4,4264,552,2,0.0,0.3,0.31,0.0,0.0,0.0,0.0,0.0,False
19,17,6456,6968,1,13,8,9528,4008,2,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,False
15,10,1992,456,1,8,2,1384,1064,2,0.0,0.26,0.33,0.0,0.0,0.0,0.0,0.0,False
2,0,144,328,1,4,0,1992,32,2,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,False
11,6,3752,3752,1,10,4,6456,632,2,0.0,0.36,0.33,0.0,0.0,0.0,0.0,0.0,False
13,7,4392,5992,1,15,10,11832,7736,2,0.0,0.39,0.45,0.0,0.0,0.0,0.0,0.0,False
8,2,2216,2088,1,15,11,7736,1544,2,0.0,0.36,0.33,0.0,0.0,0.0,0.0,0.0,False
26,20,29296,6200,1,6,1,4584,456,2,0.0,0.42,0.33,0.0,0.0,0.0,0.0,0.0,False
20,18,4392,6712,1,19,17,4008,10680,2,0.0,0.34,0.41,0.0,0.0,0.0,0.0,0.0,False
13,7,2728,4968,1,25,20,6968,5992,2,0.0,0.38,0.35,0.0,0.0,0.0,0.0,0.0,False
20,18,19080,6200,1,6,1,1128,1672,2,0.0,0.42,0.35,0.0,0.0,0.0,0.0,0.0,False
20,17,11832,8504,1,8,2,2344,776,2,0.0,0.41,0.32,0.0,0.0,0.0,0.0,0.0,False
15,11,9144,2664,1,18,15,15840,11832,2,0.0,0.34,0.49,0.0,0.0,0.0,0.0,0.0,False
8,4,6200,3112,1,5,0,504,776,2,0.0,0.4,0.32,0.0,0.0,0.0,0.0,0.0,False
15,12,10680,7992,1,15,9,10680,5992,2,0.0,0.44,0.41,0.0,0.0,0.0,0.0,0.0,False
15,12,12960,5544,1,8,4,1544,1992,2,0.0,0.41,0.33,0.0,0.0,0.0,0.0,0.0,False
8,2,1096,1000,1,15,12,2856,3496,2,0.0,0.31,0.32,0.0,0.0,0.0,0.0,0.0,False
15,12,7992,8248,1,5,0,328,840,2,0.0,0.46,0.34,0.0,0.0,0.0,0.0,0.0,False
20,18,7224,10680,1,2,0,1800,1320,2,0.0,0.43,0.38,0.0,0.0,0.0,0.0,0.0,False
13,7,3240,5992,1,10,4,2024,2152,2,0.0,0.38,0.35,0.0,0.0,0.0,0.0,0.0,False
18,15,15840,12960,1,18,14,11832,488,2,0.0,0.51,0.33,0.0,0.0,0.0,0.0,0.0,False
18,14,2280,12216,1,7,2,4264,1192,2,0.0,0.43,0.35,0.0,0.0,0.0,0.0,0.0,False
15,10,11064,1416,1,22,19,16992,17568,2,0.0,0.33,0.52,0.0,0.0,0.0,0.0,0.0,False
7,2,1096,472,1,18,14,14688,6200,2,0.0,0.28,0.39,0.0,0.0,0.0,0.0,0.0,False
6,1,4968,1192,1,26,20,19848,19848,2,0.0,0.39,0.53,0.0,0.0,0.0,0.0,0.0,False
22,19,16992,10680,1,8,4,5736,1864,2,0.0,0.45,0.37,0.0,0.0,0.0,0.0,0.0,False
18,15,12960,11064,1,13,8,4584,2792,2,0.0,0.45,0.32,0.0,0.0,0.0,0.0,0.0,False
6,1,504,1544,1,24,20,4776,5992,2,0.0,0.35,0.34,0.0,0.0,0.0,0.0,0.0,False
18,14,8504,4136,1,15,9,8504,3752,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
13,8,8248,6968,1,20,17,8760,6200,2,0.0,0.42,0.38,0.0,0.0,0.0,0.0,0.0,False
3,0,1160,600,1,5,0,1736,120,2,0.0,0.33,0.26,0.0,0.0,0.0,0.0,0.0,False
15,10,1992,6200,1,7,2,4584,1192,2,0.0,0.38,0.37,0.0,0.0,0.0,0.0,0.0,False
8,2,1800,1064,1,8,2,5992,1288,2,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,False
13,8,7224,1800,1,19,17,12960,4264,2,0.0,0.33,0.36,0.0,0.0,0.0,0.0,0.0,False
26,20,22920,6712,1,18,14,14112,11064,2,0.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,False
7,2,3752,1544,1,8,2,4264,1192,2,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,False
8,2,4264,1544,1,20,18,16416,13536,2,0.0,0.37,0.51,0.0,0.0,0.0,0.0,0.0,False
4,0,1192,648,1,15,12,14112,3496,2,0.0,0.34,0.38,0.0,0.0,0.0,0.0,0.0,False
24,20,2152,15264,1,15,12,13536,3240,2,0.0,0.44,0.38,0.0,0.0,0.0,0.0,0.0,False
6,1,2280,344,1,8,2,4392,744,2,0.0,0.29,0.33,0.0,0.0,0.0,0.0,0.0,False
19,17,15264,11064,1,13,7,6456,3368,2,0.0,0.47,0.35,0.0,0.0,0.0,0.0,0.0,False
15,9,13536,7480,1,15,12,11064,376,2,0.0,0.43,0.33,0.0,0.0,0.0,0.0,0.0,False
19,17,12960,5736,1,6,1,1672,936,2,0.0,0.38,0.34,0.0,0.0,0.0,0.0,0.0,False
24,20,18336,12216,1,24,20,5352,4776,2,0.0,0.47,0.33,0.0,0.0,0.0,0.0,0.0,False
22,19,21384,12216,1,8,2,808,2216,2,0.0,0.47,0.36,0.0,0.0,0.0,0.0,0.0,False
15,12,12576,1800,1,19,17,12216,3368,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
10,4,7736,552,1,20,18,17568,7736,2,0.0,0.33,0.42,0.0,0.0,0.0,0.0,0.0,False
15,9,9144,6200,1,8,2,4968,2088,2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,False
7,2,712,616,1,18,14,5544,7736,2,0.0,0.29,0.37,0.0,0.0,0.0,0.0,0.0,False
18,15,12216,7992,1,15,12,11448,9528,2,0.0,0.42,0.45,0.0,0.0,0.0,0.0,0.0,False
2,0,1480,1384,1,15,9,3752,1864,2,0.0,0.38,0.29,0.0,0.0,0.0,0.0,0.0,False
22,19,904,2152,1,15,10,4584,3496,2,0.0,0.28,0.33,0.0,0.0,0.0,0.0,0.0,False
13,8,4776,1800,1,20,18,14112,8760,2,0.0,0.32,0.42,0.0,0.0,0.0,0.0,0.0,False
25,20,24496,15264,1,20,18,5544,12576,2,0.0,0.51,0.46,0.0,0.0,0.0,0.0,0.0,False
8,4,120,1288,1,2,0,1672,456,2,0.0,0.29,0.35,0.0,0.0,0.0,0.0,0.0,False
5,0,4136,32,1,18,14,14688,6968,2,0.0,0.28,0.43,0.0,0.0,0.0,0.0,0.0,False
19,17,17568,6456,1,5,0,968,808,2,0.0,0.41,0.34,0.0,0.0,0.0,0.0,0.0,False
20,18,9912,1928,1,15,9,5160,3368,2,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,False
15,12,7736,376,1,18,15,6200,6968,2,0.0,0.3,0.37,0.0,0.0,0.0,0.0,0.0,False
26,20,9912,12960,1,26,20,2408,376,2,0.0,0.44,0.28,0.0,0.0,0.0,0.0,0.0,False
25,20,6968,7480,1,22,19,5544,16416,2,0.0,0.36,0.47,0.0,0.0,0.0,0.0,0.0,False
5,0,424,224,1,18,14,13536,7480,2,0.0,0.26,0.41,0.0,0.0,0.0,0.0,0.0,False
15,10,12216,7992,1,18,15,3624,6200,2,0.0,0.45,0.35,0.0,0.0,0.0,0.0,0.0,False
4,0,2216,288,1,18,14,3880,7224,2,0.0,0.3,0.37,0.0,0.0,0.0,0.0,0.0,False
4,0,1736,1128,1,15,12,4008,176,2,0.0,0.36,0.28,0.0,0.0,0.0,0.0,0.0,False
13,7,680,472,1,20,18,10296,9912,2,0.0,0.25,0.42,0.0,0.0,0.0,0.0,0.0,False
15,10,2600,5736,1,10,4,5736,3368,2,0.0,0.38,0.41,0.0,0.0,0.0,0.0,0.0,False
3,0,328,344,1,4,0,2472,536,2,0.0,0.29,0.35,0.0,0.0,0.0,0.0,0.0,False
13,8,6712,120,1,2,0,1384,1224,2,0.0,0.29,0.38,0.0,0.0,0.0,0.0,0.0,False
15,11,7736,7736,1,20,17,4776,8504,2,0.0,0.44,0.39,0.0,0.0,0.0,0.0,0.0,False
8,2,3368,1672,1,13,8,7992,6712,2,0.0,0.36,0.42,0.0,0.0,0.0,0.0,0.0,False
15,9,11832,1416,1,19,17,9528,15264,2,0.0,0.34,0.48,0.0,0.0,0.0,0.0,0.0,False
26,20,7992,19080,1,15,10,2600,296,2,0.0,0.47,0.27,0.0,0.0,0.0,0.0,0.0,False
8,2,2536,2216,1,26,20,17568,8760,2,0.0,0.37,0.41,0.0,0.0,0.0,0.0,0.0,False
19,17,6200,1224,1,22,19,12576,14688,2,0.0,0.31,0.47,0.0,0.0,0.0,0.0,0.0,False
19,17,1416,8760,1,24,20,4264,10296,2,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,False
25,20,28336,2792,1,24,20,25456,14688,2,0.0,0.39,0.5,0.0,0.0,0.0,0.0,0.0,False
15,10,13536,2536,1,6,1,504,1224,2,0.0,0.35,0.33,0.0,0.0,0.0,0.0,0.0,False
7,2,1928,1672,1,19,17,14688,3112,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
18,15,4968,5992,1,20,17,776,904,2,0.0,0.35,0.25,0.0,0.0,0.0,0.0,0.0,False
8,2,5160,208,1,13,7,6200,2536,2,0.0,0.29,0.33,0.0,0.0,0.0,0.0,0.0,False
13,8,3240,680,1,6,1,3240,936,2,0.0,0.28,0.35,0.0,0.0,0.0,0.0,0.0,False
18,15,9528,8504,1,15,9,2856,7992,2,0.0,0.41,0.4,0.0,0.0,0.0,0.0,0.0,False
4,0,2792,288,1,19,17,6712,10296,2,0.0,0.32,0.41,0.0,0.0,0.0,0.0,0.0,False
26,20,30576,9144,1,8,2,5352,1736,2,0.0,0.45,0.38,0.0,0.0,0.0,0.0,0.0,False
15,9,1736,5160,1,20,18,2344,13536,2,0.0,0.34,0.45,0.0,0.0,0.0,0.0,0.0,False
13,8,1352,5544,1,19,17,12216,4008,2,0.0,0.36,0.37,0.0,0.0,0.0,0.0,0.0,False
4,0,840,1192,1,4,0,632,872,2,0.0,0.35,0.34,0.0,0.0,0.0,0.0,0.0,False
20,18,3624,1288,1,15,12,1992,9144,2,0.0,0.28,0.41,0.0,0.0,0.0,0.0,0.0,False
25,20,28336,16992,1,7,2,1224,1096,2,0.0,0.55,0.33,0.0,0.0,0.0,0.0,0.0,False
24,20,16416,19080,1,15,10,11832,136,2,0.0,0.5,0.31,0.0,0.0,0.0,0.0,0.0,False
26,20,7224,10680,1,24,20,4776,5992,2,0.0,0.4,0.34,0.0,0.0,0.0,0.0,0.0,False
7,2,2984,1672,1,20,17,9912,13536,2,0.0,0.37,0.48,0.0,0.0,0.0,0.0,0.0,False
10,4,4776,1544,1,10,4,5352,328,2,0.0,0.33,0.31,0.0,0.0,0.0,0.0,0.0,False
8,4,6456,1128,1,10,4,936,2472,2,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,False
15,10,7736,7224,1,8,2,2216,296,2,0.0,0.43,0.28,0.0,0.0,0.0,0.0,0.0,False
22,19,14688,5736,1,22,19,904,11064,2,0.0,0.39,0.38,0.0,0.0,0.0,0.0,0.0,False
26,20,12216,10296,1,15,10,1128,6200,2,0.0,0.43,0.37,0.0,0.0,0.0,0.0,0.0,False
7,2,712,520,1,6,1,2408,1480,2,0.0,0.29,0.36,0.0,0.0,0.0,0.0,0.0,False
22,19,9912,16416,1,2,0,328,256,2,0.0,0.48,0.27,0.0,0.0,0.0,0.0,0.0,False
15,11,10680,8760,1,26,20,12960,14112,2,0.0,0.45,0.46,0.0,0.0,0.0,0.0,0.0,False
18,14,10296,1544,1,11,6,8504,3624,2,0.0,0.33,0.37,0.0,0.0,0.0,0.0,0.0,False
11,6,504,2600,1,6,1,3240,144,2,0.0,0.31,0.28,0.0,0.0,0.0,0.0,0.0,False
22,19,3752,6200,1,5,0,680,1032,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
4,0,3112,648,1,13,8,10680,6456,2,0.0,0.38,0.43,0.0,0.0,0.0,0.0,0.0,False
18,14,13536,4968,1,24,20,22152,12216,2,0.0,0.39,0.48,0.0,0.0,0.0,0.0,0.0,False
5,0,776,776,1,15,10,5736,5160,2,0.0,0.33,0.36,0.0,0.0,0.0,0.0,0.0,False
25,20,10296,12216,1,18,14,6456,3880,2,0.0,0.41,0.34,0.0,0.0,0.0,0.0,0.0,False
7,2,224,696,1,8,2,2344,328,2,0.0,0.3,0.29,0.0,0.0,0.0,0.0,0.0,False
25,20,12576,10680,1,6,1,3496,968,2,0.0,0.43,0.36,0.0,0.0,0.0,0.0,0.0,False
15,9,6456,6200,1,4,0,1480,344,2,0.0,0.38,0.3,0.0,0.0,0.0,0.0,0.0,False
13,8,3624,2216,1,18,14,8504,3112,2,0.0,0.31,0.34,0.0,0.0,0.0,0.0,0.0,False
20,17,3112,3112,1,13,7,2472,5160,2,0.0,0.31,0.37,0.0,0.0,0.0,0.0,0.0,False
5,0,1672,376,1,4,0,3496,616,2,0.0,0.31,0.36,0.0,0.0,0.0,0.0,0.0,False
3,0,2856,872,1,22,19,2792,336,2,0.0,0.37,0.28,0.0,0.0,0.0,0.0,0.0,False
4,0,1800,1320,1,15,9,1992,6456,2,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,False
11,6,4968,3880,1,18,14,6456,7736,2,0.0,0.37,0.39,0.0,0.0,0.0,0.0,0.0,False
18,15,3880,3496,1,3,0,1224,776,2,0.0,0.32,0.35,0.0,0.0,0.0,0.0,0.0,False
19,17,6712,8760,1,3,0,504,1352,2,0.0,0.4,0.37,0.0,0.0,0.0,0.0,0.0,False
10,4,136,552,1,6,1,176,1800,2,0.0,0.26,0.34,0.0,0.0,0.0,0.0,0.0,False
8,2,680,696,1,3,0,2856,328,2,0.0,0.3,0.33,0.0,0.0,0.0,0.0,0.0,False
18,14,6200,10680,1,7,2,3368,1160,2,0.0,0.44,0.35,0.0,0.0,0.0,0.0,0.0,False
8,4,2536,2728,1,22,19,20616,4776,2,0.0,0.34,0.37,0.0,0.0,0.0,0.0,0.0,False
22,19,7480,14112,1,20,17,17568,13536,2,0.0,0.44,0.53,0.0,0.0,0.0,0.0,0.0,False
10,4,936,1064,1,6,1,600,1416,2,0.0,0.29,0.35,0.0,0.0,0.0,0.0,0.0,False
8,2,6712,1192,1,15,9,9912,2664,2,0.0,0.36,0.34,0.0,0.0,0.0,0.0,0.0,False
18,15,4968,7992,1,15,12,2280,776,2,0.0,0.38,0.28,0.0,0.0,0.0,0.0,0.0,False
22,19,21384,9912,1,10,4,4392,3112,2,0.0,0.44,0.38,0.0,0.0,0.0,0.0,0.0,False
10,4,6968,3112,1,10,4,3368,552,2,0.0,0.39,0.29,0.0,0.0,0.0,0.0,0.0,False
6,1,3112,1672,1,26,20,9912,15840,2,0.0,0.38,0.47,0.0,0.0,0.0,0.0,0.0,False
10,4,4968,2280,1,8,2,6200,1608,2,0.0,0.35,0.39,0.0,0.0,0.0,0.0,0.0,False
15,11,10680,6968,1,15,10,840,6968,2,0.0,0.45,0.38,0.0,0.0,0.0,0.0,0.0,False
13,8,5544,6968,1,19,17,17568,1224,2,0.0,0.41,0.34,0.0,0.0,0.0,0.0,0.0,False
15,12,4584,3240,1,20,17,4776,12216,2,0.0,0.33,0.44,0.0,0.0,0.0,0.0,0.0,False
3,0,1928,1320,1,18,14,2280,6712,2,0.0,0.38,0.36,0.0,0.0,0.0,0.0,0.0,False
20,18,8760,7480,1,7,2,3112,2088,2,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,False
18,15,6456,3496,1,26,20,11064,2344,2,0.0,0.33,0.34,0.0,0.0,0.0,0.0,0.0,False
3,0,872,456,1,19,17,2856,904,2,0.0,0.32,0.28,0.0,0.0,0.0,0.0,0.0,False
4,0,1288,744,1,10,4,1256,1064,2,0.0,0.33,0.3,0.0,0.0,0.0,0.0,0.0,False
4,0,2792,256,1,22,19,440,10296,2,0.0,0.3,0.38,0.0,0.0,0.0,0.0,0.0,False
4,0,2408,1224,1,3,0,1864,1288,2,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,False
15,10,1416,4776,1,15,11,9528,2792,2,0.0,0.33,0.35,0.0,0.0,0.0,0.0,0.0,False
15,9,12216,6712,1,25,20,4584,13536,2,0.0,0.41,0.44,0.0,0.0,0.0,0.0,0.0,False
26,20,19080,2792,1,15,10,7224,1736,2,0.0,0.35,0.32,0.0,0.0,0.0,0.0,0.0,False
8,2,2536,1256,1,8,2,5992,296,2,0.0,0.33,0.3,0.0,0.0,0.0,0.0,0.0,False
19,17,17568,8248,1,4,0,2856,840,2,0.0,0.45,0.37,0.0,0.0,0.0,0.0,0.0,False
13,8,7736,4392,1,11,6,872,504,2,0.0,0.38,0.27,0.0,0.0,0.0,0.0,0.0,False
15,11,3112,3496,1,15,9,10296,3496,2,0.0,0.33,0.35,0.0,0.0,0.0,0.0,0.0,False
20,18,1992,14112,1,25,20,5160,18336,2,0.0,0.45,0.46,0.0,0.0,0.0,0.0,0.0,False
13,7,6712,3624,1,19,17,8760,11832,2,0.0,0.37,0.45,0.0,0.0,0.0,0.0,0.0,False
11,6,4584,4968,1,20,17,2344,14112,2,0.0,0.39,0.47,0.0,0.0,0.0,0.0,0.0,False
20,18,11448,9912,1,15,9,4968,1096,2,0.0,0.42,0.3,0.0,0.0,0.0,0.0,0.0,False
13,7,5352,3368,1,5,0,144,120,2,0.0,0.36,0.24,0.0,0.0,0.0,0.0,0.0,False
11,6,1032,1992,1,10,4,3496,904,2,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,False
7,2,5352,936,1,8,2,6968,1544,2,0.0,0.35,0.39,0.0,0.0,0.0,0.0,0.0,False
10,4,4392,2472,1,4,0,1128,936,2,0.0,0.37,0.36,0.0,0.0,0.0,0.0,0.0,False
15,11,10680,3112,1,6,1,2792,1800,2,0.0,0.34,0.37,0.0,0.0,0.0,0.0,0.0,False
19,17,12576,6968,1,8,2,6968,840,2,0.0,0.39,0.36,0.0,0.0,0.0,0.0,0.0,False
5,0,4008,1128,1,11,6,6200,4968,2,0.0,0.39,0.4,0.0,0.0,0.0,0.0,0.0,False
6,1,2984,176,1,10,4,456,1416,2,0.0,0.28,0.29,0.0,0.0,0.0,0.0,0.0,False
6,1,4008,224,1,15,11,11832,7480,2,0.0,0.3,0.43,0.0,0.0,0.0,0.0,0.0,False
3,0,1320,256,1,5,0,3496,1256,2,0.0,0.28,0.38,0.0,0.0,0.0,0.0,0.0,False
10,4,7736,1192,1,10,4,136,1800,2,0.0,0.35,0.33,0.0,0.0,0.0,0.0,0.0,False
13,7,5992,2088,1,10,4,936,2344,2,0.0,0.32,0.33,0.0,0.0,0.0,0.0,0.0,False
15,10,12576,2664,1,24,20,14688,16416,2,0.0,0.34,0.49,0.0,0.0,0.0,0.0,0.0,False
5,0,1928,224,1,18,15,3880,8760,2,0.0,0.28,0.4,0.0,0.0,0.0,0.0,0.0,False
15,11,5160,7992,1,7,2,224,1480,2,0.0,0.42,0.33,0.0,0.0,0.0,0.0,0.0,False
25,20,22152,5544,1,7,2,2536,72,2,0.0,0.39,0.26,0.0,0.0,0.0,0.0,0.0,False
15,9,4584,5736,1,3,0,744,208,2,0.0,0.38,0.27,0.0,0.0,0.0,0.0,0.0,False
20,17,15264,10296,1,6,1,392,88,2,0.0,0.47,0.24,0.0,0.0,0.0,0.0,0.0,False
18,14,9528,224,1,5,0,504,680,2,0.0,0.31,0.32,0.0,0.0,0.0,0.0,0.0,False
8,2,2216,1736,1,15,11,1736,4008,2,0.0,0.36,0.31,0.0,0.0,0.0,0.0,0.0,False
10,4,7736,2408,1,20,18,8760,11064,2,0.0,0.38,0.43,0.0,0.0,0.0,0.0,0.0,False
8,2,808,1672,1,8,4,3240,56,2,0.0,0.34,0.27,0.0,0.0,0.0,0.0,0.0,False
19,17,12216,4968,1,8,4,4968,904,2,0.0,0.37,0.34,0.0,0.0,0.0,0.0,0.0,False
20,17,2792,4584,1,20,18,15264,1608,2,0.0,0.32,0.35,0.0,0.0,0.0,0.0,0.0,False
26,20,15840,9144,1,15,10,9912,6968,2,0.0,0.43,0.42,0.0,0.0,0.0,0.0,0.0,False
20,18,6712,6712,1,15,11,8248,6200,2,0.0,0.38,0.4,0.0,0.0,0.0,0.0,0.0,False
26,20,8504,4776,1,4,0,904,424,2,0.0,0.34,0.3,0.0,0.0,0.0,0.0,0.0,False
24,20,16416,1544,1,13,7,3880,5352,2,0.0,0.33,0.38,0.0,0.0,0.0,0.0,0.0,False
13,7,7992,328,1,13,7,3368,1800,2,0.0,0.3,0.31,0.0,0.0,0.0,0.0,0.0,False
13,8,11448,1384,1,2,0,936,1224,2,0.0,0.34,0.37,0.0,0.0,0.0,0.0,0.0,False
13,7,1608,712,1,26,20,26416,7992,2,0.0,0.28,0.44,0.0,0.0,0.0,0.0,0.0,False
3,0,2856,648,1,10,4,5544,120,2,0.0,0.36,0.28,0.0,0.0,0.0,0.0,0.0,False
4,0,2280,808,1,5,0,4136,176,2,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,False
3,0,1480,600,1,25,20,6200,19080,2,0.0,0.34,0.49,0.0,0.0,0.0,0.0,0.0,False
8,4,5736,488,1,15,11,2600,1544,2,0.0,0.31,0.3,0.0,0.0,0.0,0.0,0.0,False
19,17,3240,12960,1,22,19,14688,4008,2,0.0,0.44,0.38,0.0,0.0,0.0,0.0,0.0,False
18,14,16416,10680,1,20,17,14112,1224,2,0.0,0.48,0.33,0.0,0.0,0.0,0.0,0.0,False
20,18,14112,11064,1,10,4,4264,1544,2,0.0,0.45,0.34,0.0,0.0,0.0,0.0,0.0,False
3,0,1480,424,1,15,9,5160,616,2,0.0,0.32,0.29,0.0,0.0,0.0,0.0,0.0,False
2,0,1384,456,1,3,0,2152,600,2,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,False
18,15,7992,5544,1,4,0,1480,840,2,0.0,0.36,0.35,0.0,0.0,0.0,0.0,0.0,False
15,11,7992,2664,1,8,4,2664,3496,2,0.0,0.34,0.39,0.0,0.0,0.0,0.0,0.0,False
20,18,4776,6456,1,13,7,9528,2088,2,0.0,0.34,0.33,0.0,0.0,0.0,0.0,0.0,False
4,0,1064,488,1,22,19,10680,12576,2,0.0,0.32,0.45,0.0,0.0,0.0,0.0,0.0,False
22,19,22920,9912,1,22,19,904,2856,2,0.0,0.46,0.29,0.0,0.0,0.0,0.0,0.0,False
15,12,14112,9912,1,18,14,8760,4392,2,0.0,0.46,0.36,0.0,0.0,0.0,0.0,0.0,False
20,17,16416,8760,1,19,17,18336,904,2,0.0,0.43,0.35,0.0,0.0,0.0,0.0,0.0,False
20,17,776,10296,1,2,0,1800,256,2,0.0,0.4,0.31,0.0,0.0,0.0,0.0,0.0,False
8,4,680,208,1,2,0,1544,392,2,0.0,0.25,0.33,0.0,0.0,0.0,0.0,0.0,False
11,6,3880,1992,1,13,8,5736,1928,2,0.0,0.33,0.31,0.0,0.0,0.0,0.0,0.0,False
7,2,2536,1192,1,20,18,13536,7992,2,0.0,0.34,0.41,0.0,0.0,0.0,0.0,0.0,False
15,11,4008,872,1,24,20,4776,7224,2,0.0,0.3,0.35,0.0,0.0,0.0,0.0,0.0,False
13,7,9912,4584,1,13,8,5352,6456,2,0.0,0.39,0.41,0.0,0.0,0.0,0.0,0.0,False
20,17,1992,3368,1,24,20,5992,18336,2,0.0,0.31,0.47,0.0,0.0,0.0,0.0,0.0,False
10,4,5992,408,1,15,9,7992,1096,2,0.0,0.3,0.32,0.0,0.0,0.0,0.0,0.0,False
13,8,9912,2792,1,11,6,4264,3624,2,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,False
22,19,4584,10680,1,24,20,24496,4008,2,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,False
5,0,3496,600,1,13,7,440,1320,2,0.0,0.35,0.28,0.0,0.0,0.0,0.0,0.0,False
15,12,840,1000,1,11,6,6200,3624,2,0.0,0.27,0.36,0.0,0.0,0.0,0.0,0.0,False
8,4,3240,1416,1,5,0,680,1096,2,0.0,0.33,0.35,0.0,0.0,0.0,0.0,0.0,False
25,20,12216,17568,1,26,20,28336,12576,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,False
18,14,8504,2856,1,15,11,7992,7480,2,0.0,0.33,0.43,0.0,0.0,0.0,0.0,0.0,False
25,20,24496,10296,1,19,17,336,1544,2,0.0,0.46,0.27,0.0,0.0,0.0,0.0,0.0,False
7,2,968,1384,1,6,1,504,1544,2,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,False
3,0,2152,152,1,5,0,680,1288,2,0.0,0.29,0.36,0.0,0.0,0.0,0.0,0.0,False
2,0,1672,424,1,22,19,22152,16416,2,0.0,0.32,0.52,0.0,0.0,0.0,0.0,0.0,False
15,11,6456,5160,1,20,18,9144,12960,2,0.0,0.37,0.48,0.0,0.0,0.0,0.0,0.0,False
15,9,13536,1416,1,8,2,3112,1992,2,0.0,0.33,0.38,0.0,0.0,0.0,0.0,0.0,False
15,9,3496,5160,1,20,18,17568,328,2,0.0,0.35,0.34,0.0,0.0,0.0,0.0,0.0,False
8,2,536,568,1,15,12,10296,8504,2,0.0,0.28,0.44,0.0,0.0,0.0,0.0,0.0,False
15,10,14112,2536,1,13,8,11064,5544,2,0.0,0.36,0.4,0.0,0.0,0.0,0.0,0.0,False
5,0,2856,16,1,11,6,4264,600,2,0.0,0.26,0.3,0.0,0.0,0.0,0.0,0.0,False
15,9,5160,2216,1,4,0,1288,1064,2,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,False
15,9,5736,4264,1,3,0,504,1096,2,0.0,0.34,0.35,0.0,0.0,0.0,0.0,0.0,False
7,2,4584,2216,1,15,12,1992,7736,2,0.0,0.39,0.4,0.0,0.0,0.0,0.0,0.0,False
13,8,7480,5352,1,18,15,8760,9144,2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,False
4,0,3112,808,1,22,19,6968,7480,2,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,False
