mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,cpu_set_2,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
11,6,1224,176,"1-3,5-7",15,12,3496,176,"1-3,5-7",0.0,0.21,0.2,0.03,0.0,0.03,0.04,0.04,False
10,4,456,2472,"1-3,5-7",3,0,2792,840,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
18,15,2600,9912,"1-3,5-7",8,2,3368,32,"1-3,5-7",0.0,0.31,0.2,0.04,0.0,0.04,0.05,0.04,False
25,20,26416,5160,"1-3,5-7",20,17,19848,5736,"1-3,5-7",0.0,0.32,0.31,0.04,0.0,0.04,0.06,0.06,False
19,17,696,13536,"1-3,5-7",18,15,15840,5992,"1-3,5-7",0.0,0.34,0.32,0.05,0.0,0.05,0.07,0.06,False
22,19,17568,7480,"1-3,5-7",24,20,15840,13536,"1-3,5-7",0.0,0.36,0.32,0.05,0.0,0.05,0.07,0.06,False
4,0,2216,712,"1-3,5-7",15,12,1992,1192,"1-3,5-7",0.0,0.27,0.22,0.04,0.0,0.04,0.05,0.04,False
18,14,9912,3880,"1-3,5-7",22,19,904,17568,"1-3,5-7",0.0,0.35,0.27,0.05,0.0,0.05,0.06,0.05,False
22,19,22920,11448,"1-3,5-7",8,2,2792,72,"1-3,5-7",0.0,0.38,0.2,0.05,0.0,0.05,0.05,0.04,False
13,8,9528,1544,"1-3,5-7",18,15,2984,13536,"1-3,5-7",0.0,0.34,0.26,0.05,0.0,0.05,0.06,0.05,False
8,2,256,208,"1-3,5-7",2,0,144,648,"1-3,5-7",0.0,0.26,0.2,0.03,0.0,0.03,0.04,0.04,False
7,2,5736,936,"1-3,5-7",15,12,11832,4968,"1-3,5-7",0.0,0.31,0.29,0.04,0.0,0.04,0.06,0.06,False
18,14,14688,3624,"1-3,5-7",13,8,440,4008,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
18,14,14112,10296,"1-3,5-7",15,9,9144,5160,"1-3,5-7",0.0,0.37,0.3,0.05,0.0,0.05,0.06,0.06,False
3,0,1544,1320,"1-3,5-7",13,8,6200,3240,"1-3,5-7",0.0,0.29,0.26,0.04,0.0,0.04,0.05,0.05,False
2,0,1672,1096,"1-3,5-7",8,2,256,744,"1-3,5-7",0.0,0.29,0.23,0.04,0.0,0.04,0.05,0.05,False
10,4,1256,2728,"1-3,5-7",3,0,2856,328,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
8,4,4392,2216,"1-3,5-7",18,15,8760,5736,"1-3,5-7",0.0,0.3,0.29,0.04,0.0,0.04,0.06,0.06,False
20,18,16416,10296,"1-3,5-7",18,15,12960,8248,"1-3,5-7",0.0,0.36,0.34,0.05,0.0,0.05,0.07,0.07,False
18,15,14688,6456,"1-3,5-7",11,6,6712,712,"1-3,5-7",0.0,0.31,0.25,0.04,0.0,0.04,0.05,0.05,False
20,17,8248,10680,"1-3,5-7",15,12,1128,9144,"1-3,5-7",0.0,0.35,0.33,0.05,0.0,0.05,0.07,0.07,False
13,8,5992,1256,"1-3,5-7",20,17,7992,1800,"1-3,5-7",0.0,0.25,0.24,0.03,0.0,0.03,0.05,0.05,False
15,9,11832,6200,"1-3,5-7",7,2,4392,1160,"1-3,5-7",0.0,0.32,0.28,0.04,0.0,0.04,0.06,0.06,False
26,20,17568,10296,"1-3,5-7",8,2,1672,2088,"1-3,5-7",0.0,0.35,0.29,0.05,0.0,0.05,0.06,0.06,False
15,11,3112,4968,"1-3,5-7",6,1,3240,144,"1-3,5-7",0.0,0.28,0.22,0.04,0.0,0.04,0.05,0.04,False
22,19,7992,16416,"1-3,5-7",5,0,4264,376,"1-3,5-7",0.0,0.39,0.26,0.05,0.0,0.05,0.06,0.05,False
15,12,4968,4264,"1-3,5-7",24,20,19080,11448,"1-3,5-7",0.0,0.35,0.27,0.05,0.0,0.05,0.06,0.05,False
3,0,2152,488,"1-3,5-7",22,19,12576,7224,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
8,4,2536,2152,"1-3,5-7",15,10,8504,1256,"1-3,5-7",0.0,0.26,0.25,0.03,0.0,0.03,0.05,0.05,False
18,14,12576,11448,"1-3,5-7",6,1,1992,1480,"1-3,5-7",0.0,0.36,0.29,0.05,0.0,0.05,0.06,0.06,False
26,20,14688,5160,"1-3,5-7",6,1,504,488,"1-3,5-7",0.0,0.29,0.22,0.04,0.0,0.04,0.05,0.04,False
15,12,3752,8504,"1-3,5-7",19,17,5352,2728,"1-3,5-7",0.0,0.32,0.24,0.04,0.0,0.04,0.05,0.05,False
15,10,12576,5352,"1-3,5-7",15,10,7992,1416,"1-3,5-7",0.0,0.32,0.25,0.04,0.0,0.04,0.05,0.05,False
8,2,1256,1672,"1-3,5-7",20,17,1992,10680,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
20,17,8760,5544,"1-3,5-7",8,4,1096,1544,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
5,0,3240,1000,"1-3,5-7",22,19,4136,18336,"1-3,5-7",0.0,0.35,0.29,0.05,0.0,0.05,0.06,0.06,False
15,12,12960,5992,"1-3,5-7",15,11,5160,8760,"1-3,5-7",0.0,0.33,0.33,0.04,0.0,0.04,0.07,0.07,False
5,0,3496,568,"1-3,5-7",15,10,11832,1096,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
20,17,15264,4264,"1-3,5-7",11,6,7480,3240,"1-3,5-7",0.0,0.3,0.29,0.04,0.0,0.04,0.06,0.06,False
20,17,7224,14688,"1-3,5-7",5,0,3624,1128,"1-3,5-7",0.0,0.36,0.3,0.05,0.0,0.05,0.06,0.06,False
10,4,2344,3496,"1-3,5-7",19,17,11448,1224,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
3,0,1736,224,"1-3,5-7",6,1,328,744,"1-3,5-7",0.0,0.25,0.23,0.03,0.0,0.03,0.05,0.05,False
10,4,6968,552,"1-3,5-7",25,20,7480,19080,"1-3,5-7",0.0,0.39,0.25,0.05,0.0,0.05,0.06,0.05,False
25,20,20616,12960,"1-3,5-7",11,6,6968,4008,"1-3,5-7",0.0,0.37,0.31,0.05,0.0,0.05,0.07,0.06,False
25,20,24496,6712,"1-3,5-7",20,18,3112,2280,"1-3,5-7",0.0,0.32,0.23,0.04,0.0,0.04,0.05,0.05,False
24,20,6456,15264,"1-3,5-7",10,4,4968,1416,"1-3,5-7",0.0,0.36,0.27,0.05,0.0,0.05,0.06,0.05,False
22,19,21384,16992,"1-3,5-7",3,0,1608,152,"1-3,5-7",0.0,0.42,0.22,0.06,0.0,0.06,0.06,0.04,False
13,8,9528,6712,"1-3,5-7",8,2,5544,1384,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
6,1,4008,376,"1-3,5-7",6,1,3112,1064,"1-3,5-7",0.0,0.28,0.24,0.04,0.0,0.04,0.05,0.05,False
18,15,7992,13536,"1-3,5-7",22,19,2344,9144,"1-3,5-7",0.0,0.37,0.28,0.05,0.0,0.05,0.06,0.06,False
18,15,10296,12216,"1-3,5-7",5,0,2216,1192,"1-3,5-7",0.0,0.38,0.29,0.05,0.0,0.05,0.06,0.06,False
20,17,10296,11448,"1-3,5-7",2,0,72,1256,"1-3,5-7",0.0,0.36,0.27,0.05,0.0,0.05,0.06,0.05,False
15,9,10680,6712,"1-3,5-7",13,7,5544,5352,"1-3,5-7",0.0,0.33,0.3,0.04,0.0,0.04,0.06,0.06,False
7,2,6200,1544,"1-3,5-7",8,2,6712,1096,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
20,17,9912,2728,"1-3,5-7",2,0,968,1288,"1-3,5-7",0.0,0.28,0.25,0.04,0.0,0.04,0.05,0.05,False
2,0,1928,936,"1-3,5-7",15,11,5160,6968,"1-3,5-7",0.0,0.32,0.29,0.04,0.0,0.04,0.06,0.06,False
15,12,8760,5736,"1-3,5-7",3,0,1672,712,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
25,20,24496,12216,"1-3,5-7",26,20,15840,16416,"1-3,5-7",0.0,0.4,0.36,0.05,0.0,0.05,0.07,0.07,False
15,9,11448,5160,"1-3,5-7",3,0,504,176,"1-3,5-7",0.0,0.31,0.21,0.04,0.0,0.04,0.05,0.04,False
20,18,10680,7224,"1-3,5-7",15,11,8760,6200,"1-3,5-7",0.0,0.32,0.31,0.04,0.0,0.04,0.06,0.06,False
7,2,3880,1256,"1-3,5-7",24,20,19080,376,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
19,17,17568,9912,"1-3,5-7",11,6,872,4008,"1-3,5-7",0.0,0.37,0.28,0.05,0.0,0.05,0.06,0.06,False
25,20,20616,9912,"1-3,5-7",10,4,6712,696,"1-3,5-7",0.0,0.33,0.25,0.04,0.0,0.04,0.06,0.05,False
10,4,6712,552,"1-3,5-7",6,1,1544,176,"1-3,5-7",0.0,0.25,0.2,0.03,0.0,0.03,0.04,0.04,False
15,9,840,2984,"1-3,5-7",19,17,10296,12960,"1-3,5-7",0.0,0.37,0.23,0.05,0.0,0.05,0.06,0.05,False
18,14,4264,7992,"1-3,5-7",15,9,11832,6712,"1-3,5-7",0.0,0.33,0.29,0.04,0.0,0.04,0.06,0.06,False
24,20,24496,12960,"1-3,5-7",8,2,3240,1096,"1-3,5-7",0.0,0.37,0.27,0.05,0.0,0.05,0.06,0.05,False
22,19,1384,2536,"1-3,5-7",20,18,2792,968,"1-3,5-7",0.0,0.23,0.22,0.03,0.0,0.03,0.04,0.04,False
6,1,5160,24,"1-3,5-7",13,8,9144,3496,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.05,False
10,4,2216,1608,"1-3,5-7",26,20,11064,7480,"1-3,5-7",0.0,0.31,0.24,0.04,0.0,0.04,0.05,0.05,False
7,2,1096,176,"1-3,5-7",20,17,17568,6968,"1-3,5-7",0.0,0.33,0.19,0.04,0.0,0.04,0.05,0.04,False
24,20,2664,8760,"1-3,5-7",13,8,680,1096,"1-3,5-7",0.0,0.27,0.21,0.04,0.0,0.04,0.05,0.04,False
18,14,9528,6712,"1-3,5-7",22,19,22152,1064,"1-3,5-7",0.0,0.31,0.29,0.04,0.0,0.04,0.06,0.06,False
13,7,6456,1672,"1-3,5-7",19,17,15264,7224,"1-3,5-7",0.0,0.32,0.25,0.04,0.0,0.04,0.05,0.05,False
15,9,1992,6200,"1-3,5-7",2,0,1288,904,"1-3,5-7",0.0,0.29,0.29,0.04,0.0,0.04,0.06,0.06,False
20,17,776,12960,"1-3,5-7",4,0,256,600,"1-3,5-7",0.0,0.34,0.25,0.04,0.0,0.04,0.06,0.05,False
19,17,11448,4584,"1-3,5-7",15,11,12216,6712,"1-3,5-7",0.0,0.35,0.29,0.05,0.0,0.05,0.06,0.06,False
15,9,12576,1864,"1-3,5-7",11,6,6456,4584,"1-3,5-7",0.0,0.31,0.26,0.04,0.0,0.04,0.06,0.05,False
3,0,1736,1128,"1-3,5-7",3,0,968,872,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
10,4,2216,1992,"1-3,5-7",3,0,568,536,"1-3,5-7",0.0,0.26,0.25,0.03,0.0,0.03,0.05,0.05,False
22,19,15264,16416,"1-3,5-7",4,0,1928,1288,"1-3,5-7",0.0,0.41,0.29,0.05,0.0,0.05,0.07,0.06,False
26,20,25456,1992,"1-3,5-7",3,0,1544,1064,"1-3,5-7",0.0,0.29,0.29,0.04,0.0,0.04,0.06,0.06,False
19,17,7992,280,"1-3,5-7",22,19,21384,16416,"1-3,5-7",0.0,0.41,0.23,0.06,0.0,0.06,0.06,0.05,False
20,17,13536,2152,"1-3,5-7",22,19,5992,8760,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.06,0.06,False
25,20,3496,1544,"1-3,5-7",24,20,7480,18336,"1-3,5-7",0.0,0.37,0.22,0.05,0.0,0.05,0.05,0.04,False
25,20,12576,9528,"1-3,5-7",8,4,4776,120,"1-3,5-7",0.0,0.32,0.22,0.04,0.0,0.04,0.05,0.04,False
6,1,3368,88,"1-3,5-7",10,4,776,2472,"1-3,5-7",0.0,0.26,0.21,0.03,0.0,0.03,0.05,0.04,False
11,6,2088,1128,"1-3,5-7",25,20,17568,5160,"1-3,5-7",0.0,0.3,0.23,0.04,0.0,0.04,0.05,0.05,False
5,0,3112,1096,"1-3,5-7",2,0,72,376,"1-3,5-7",0.0,0.29,0.22,0.04,0.0,0.04,0.05,0.04,False
13,8,9144,2792,"1-3,5-7",7,2,3112,1256,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.06,0.05,False
8,2,3496,1544,"1-3,5-7",4,0,1192,1384,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
13,8,3368,2344,"1-3,5-7",20,17,14112,5160,"1-3,5-7",0.0,0.3,0.24,0.04,0.0,0.04,0.05,0.05,False
10,4,6968,2984,"1-3,5-7",13,8,5352,6456,"1-3,5-7",0.0,0.31,0.3,0.04,0.0,0.04,0.06,0.06,False
10,4,4136,3240,"1-3,5-7",5,0,2728,1032,"1-3,5-7",0.0,0.3,0.29,0.04,0.0,0.04,0.06,0.06,False
3,0,328,344,"1-3,5-7",15,12,3752,6200,"1-3,5-7",0.0,0.3,0.22,0.04,0.0,0.04,0.05,0.04,False
26,20,9912,8760,"1-3,5-7",5,0,680,1384,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
26,20,29296,11448,"1-3,5-7",26,20,23688,10680,"1-3,5-7",0.0,0.38,0.35,0.05,0.0,0.05,0.07,0.07,False
15,9,11064,6200,"1-3,5-7",3,0,744,32,"1-3,5-7",0.0,0.31,0.18,0.04,0.0,0.04,0.05,0.04,False
15,10,4264,136,"1-3,5-7",20,17,17568,3368,"1-3,5-7",0.0,0.29,0.21,0.04,0.0,0.04,0.05,0.04,False
13,7,3240,3752,"1-3,5-7",15,11,9144,2088,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
15,12,3752,6968,"1-3,5-7",7,2,2344,1192,"1-3,5-7",0.0,0.32,0.28,0.04,0.0,0.04,0.06,0.06,False
19,17,2152,15264,"1-3,5-7",8,4,1096,840,"1-3,5-7",0.0,0.34,0.23,0.04,0.0,0.04,0.05,0.05,False
13,8,3624,2792,"1-3,5-7",8,2,3752,1416,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
25,20,13536,6200,"1-3,5-7",20,17,7224,3368,"1-3,5-7",0.0,0.29,0.26,0.04,0.0,0.04,0.05,0.05,False
2,0,1544,968,"1-3,5-7",18,15,10680,3496,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.06,0.05,False
3,0,208,1288,"1-3,5-7",18,14,6456,5160,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.05,0.05,False
22,19,12960,15840,"1-3,5-7",15,12,12960,9144,"1-3,5-7",0.0,0.39,0.37,0.05,0.0,0.05,0.08,0.07,False
8,4,808,2984,"1-3,5-7",3,0,1032,536,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
13,7,1608,4968,"1-3,5-7",8,2,120,968,"1-3,5-7",0.0,0.29,0.24,0.04,0.0,0.04,0.05,0.05,False
15,10,1416,4008,"1-3,5-7",18,15,14688,12576,"1-3,5-7",0.0,0.38,0.27,0.05,0.0,0.05,0.06,0.05,False
15,9,12216,5736,"1-3,5-7",18,14,328,1256,"1-3,5-7",0.0,0.32,0.2,0.04,0.0,0.04,0.05,0.04,False
11,6,504,4136,"1-3,5-7",5,0,3368,224,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
13,7,8504,1480,"1-3,5-7",6,1,4264,176,"1-3,5-7",0.0,0.26,0.23,0.03,0.0,0.03,0.05,0.05,False
18,14,3624,7736,"1-3,5-7",15,12,5544,9528,"1-3,5-7",0.0,0.35,0.3,0.05,0.0,0.05,0.06,0.06,False
15,11,256,2664,"1-3,5-7",24,20,16992,6200,"1-3,5-7",0.0,0.3,0.23,0.04,0.0,0.04,0.05,0.05,False
20,17,19848,9912,"1-3,5-7",15,9,12960,7480,"1-3,5-7",0.0,0.38,0.34,0.05,0.0,0.05,0.07,0.07,False
13,7,3368,1928,"1-3,5-7",2,0,208,616,"1-3,5-7",0.0,0.25,0.24,0.03,0.0,0.03,0.05,0.05,False
25,20,18336,16416,"1-3,5-7",8,4,1544,1800,"1-3,5-7",0.0,0.4,0.26,0.05,0.0,0.05,0.06,0.05,False
5,0,3752,504,"1-3,5-7",15,9,13536,6712,"1-3,5-7",0.0,0.33,0.27,0.04,0.0,0.04,0.06,0.05,False
11,6,6456,256,"1-3,5-7",13,8,6712,4584,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.05,False
4,0,1800,256,"1-3,5-7",4,0,1928,288,"1-3,5-7",0.0,0.25,0.23,0.03,0.0,0.03,0.05,0.05,False
10,4,1096,3240,"1-3,5-7",8,2,6200,208,"1-3,5-7",0.0,0.28,0.24,0.04,0.0,0.04,0.05,0.05,False
15,9,12960,7480,"1-3,5-7",13,7,1800,4776,"1-3,5-7",0.0,0.35,0.27,0.05,0.0,0.05,0.06,0.05,False
3,0,176,1064,"1-3,5-7",4,0,2664,456,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
20,17,7480,8504,"1-3,5-7",15,9,11832,7992,"1-3,5-7",0.0,0.33,0.3,0.04,0.0,0.04,0.06,0.06,False
15,11,256,8504,"1-3,5-7",10,4,4136,488,"1-3,5-7",0.0,0.31,0.23,0.04,0.0,0.04,0.05,0.05,False
18,14,15840,744,"1-3,5-7",8,4,3240,2152,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
4,0,3496,344,"1-3,5-7",20,18,3624,1928,"1-3,5-7",0.0,0.26,0.22,0.03,0.0,0.03,0.05,0.04,False
18,14,5160,7480,"1-3,5-7",24,20,8504,10680,"1-3,5-7",0.0,0.31,0.3,0.04,0.0,0.04,0.06,0.06,False
8,2,5736,1480,"1-3,5-7",18,14,11832,11064,"1-3,5-7",0.0,0.37,0.29,0.05,0.0,0.05,0.06,0.06,False
15,10,5160,3112,"1-3,5-7",8,4,2792,2728,"1-3,5-7",0.0,0.28,0.25,0.04,0.0,0.04,0.05,0.05,False
8,2,1800,296,"1-3,5-7",18,15,13536,1736,"1-3,5-7",0.0,0.27,0.22,0.04,0.0,0.04,0.05,0.04,False
24,20,19848,17568,"1-3,5-7",22,19,4136,6456,"1-3,5-7",0.0,0.4,0.26,0.05,0.0,0.05,0.06,0.05,False
26,20,5544,1544,"1-3,5-7",13,8,680,4584,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
15,12,3496,3496,"1-3,5-7",8,2,1384,968,"1-3,5-7",0.0,0.26,0.25,0.03,0.0,0.03,0.05,0.05,False
18,14,3880,488,"1-3,5-7",7,2,1096,1000,"1-3,5-7",0.0,0.24,0.22,0.03,0.0,0.03,0.05,0.04,False
18,14,1608,7736,"1-3,5-7",13,7,5544,1672,"1-3,5-7",0.0,0.28,0.24,0.04,0.0,0.04,0.05,0.05,False
10,4,5736,2344,"1-3,5-7",8,4,4968,552,"1-3,5-7",0.0,0.3,0.24,0.04,0.0,0.04,0.05,0.05,False
25,20,3496,11448,"1-3,5-7",26,20,29296,15840,"1-3,5-7",0.0,0.42,0.31,0.06,0.0,0.06,0.07,0.06,False
20,18,9144,6712,"1-3,5-7",15,12,11832,4392,"1-3,5-7",0.0,0.3,0.29,0.04,0.0,0.04,0.06,0.06,False
13,8,3368,5160,"1-3,5-7",22,19,12576,6456,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
10,4,5544,3240,"1-3,5-7",15,10,12960,5160,"1-3,5-7",0.0,0.32,0.32,0.04,0.0,0.04,0.06,0.06,False
18,14,3624,1544,"1-3,5-7",8,4,3112,696,"1-3,5-7",0.0,0.24,0.23,0.03,0.0,0.03,0.05,0.05,False
22,19,4584,11832,"1-3,5-7",13,7,8248,3880,"1-3,5-7",0.0,0.32,0.3,0.04,0.0,0.04,0.06,0.06,False
22,19,14688,17568,"1-3,5-7",13,7,2280,2792,"1-3,5-7",0.0,0.42,0.25,0.06,0.0,0.06,0.06,0.05,False
7,2,2536,1416,"1-3,5-7",6,1,2216,1416,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
15,11,6456,2792,"1-3,5-7",15,10,1416,3752,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
6,1,5160,680,"1-3,5-7",22,19,20616,696,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
24,20,17568,13536,"1-3,5-7",8,2,3240,2088,"1-3,5-7",0.0,0.37,0.3,0.05,0.0,0.05,0.06,0.06,False
13,8,4776,4392,"1-3,5-7",22,19,11448,16416,"1-3,5-7",0.0,0.4,0.28,0.05,0.0,0.05,0.06,0.06,False
20,17,11064,10296,"1-3,5-7",19,17,12216,8760,"1-3,5-7",0.0,0.35,0.33,0.05,0.0,0.05,0.07,0.07,False
10,4,5352,2984,"1-3,5-7",18,15,3624,2280,"1-3,5-7",0.0,0.3,0.25,0.04,0.0,0.04,0.05,0.05,False
24,20,11832,9912,"1-3,5-7",15,10,8760,7736,"1-3,5-7",0.0,0.35,0.32,0.05,0.0,0.05,0.07,0.06,False
20,17,7992,7736,"1-3,5-7",15,12,10680,6200,"1-3,5-7",0.0,0.33,0.3,0.04,0.0,0.04,0.06,0.06,False
10,4,5352,632,"1-3,5-7",15,11,11064,1384,"1-3,5-7",0.0,0.26,0.25,0.03,0.0,0.03,0.05,0.05,False
25,20,6968,10296,"1-3,5-7",19,17,6456,11448,"1-3,5-7",0.0,0.34,0.31,0.05,0.0,0.05,0.06,0.06,False
20,18,5992,9912,"1-3,5-7",8,2,808,1320,"1-3,5-7",0.0,0.32,0.25,0.04,0.0,0.04,0.05,0.05,False
15,12,5160,5544,"1-3,5-7",18,14,968,4392,"1-3,5-7",0.0,0.29,0.24,0.04,0.0,0.04,0.05,0.05,False
15,11,1992,2280,"1-3,5-7",8,4,2792,328,"1-3,5-7",0.0,0.24,0.21,0.03,0.0,0.03,0.04,0.04,False
11,6,4584,328,"1-3,5-7",4,0,776,1064,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.05,False
18,14,7224,7736,"1-3,5-7",13,8,2280,1672,"1-3,5-7",0.0,0.31,0.23,0.04,0.0,0.04,0.05,0.05,False
22,19,12960,8248,"1-3,5-7",22,19,22920,1064,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
10,4,4776,120,"1-3,5-7",26,20,22920,17568,"1-3,5-7",0.0,0.41,0.23,0.06,0.0,0.06,0.06,0.05,False
8,4,1928,3112,"1-3,5-7",6,1,2984,936,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.06,0.05,False
26,20,2408,9528,"1-3,5-7",20,17,2792,12960,"1-3,5-7",0.0,0.34,0.29,0.05,0.0,0.05,0.06,0.06,False
18,15,4584,11832,"1-3,5-7",8,2,1672,1736,"1-3,5-7",0.0,0.34,0.28,0.04,0.0,0.04,0.06,0.06,False
2,0,936,1096,"1-3,5-7",13,7,2024,712,"1-3,5-7",0.0,0.28,0.21,0.04,0.0,0.04,0.05,0.04,False
15,10,11832,776,"1-3,5-7",4,0,1288,648,"1-3,5-7",0.0,0.26,0.26,0.03,0.0,0.03,0.05,0.05,False
26,20,17568,376,"1-3,5-7",22,19,9144,16992,"1-3,5-7",0.0,0.38,0.26,0.05,0.0,0.05,0.06,0.05,False
26,20,23688,16992,"1-3,5-7",19,17,12960,11832,"1-3,5-7",0.0,0.42,0.38,0.06,0.0,0.06,0.08,0.08,False
26,20,18336,11832,"1-3,5-7",15,9,11064,6712,"1-3,5-7",0.0,0.35,0.33,0.05,0.0,0.05,0.07,0.07,False
20,17,1992,14688,"1-3,5-7",15,12,1128,4264,"1-3,5-7",0.0,0.34,0.25,0.05,0.0,0.05,0.06,0.05,False
13,7,904,3880,"1-3,5-7",15,9,4584,1736,"1-3,5-7",0.0,0.25,0.23,0.03,0.0,0.03,0.05,0.05,False
3,0,1320,208,"1-3,5-7",13,7,3240,3880,"1-3,5-7",0.0,0.26,0.22,0.04,0.0,0.04,0.05,0.04,False
5,0,224,936,"1-3,5-7",18,14,5992,2536,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
15,11,12960,872,"1-3,5-7",13,7,2984,968,"1-3,5-7",0.0,0.27,0.22,0.04,0.0,0.04,0.05,0.04,False
13,7,9528,1480,"1-3,5-7",18,14,12576,6968,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
2,0,472,56,"1-3,5-7",8,4,5160,2856,"1-3,5-7",0.0,0.3,0.19,0.04,0.0,0.04,0.05,0.04,False
24,20,11448,4776,"1-3,5-7",8,2,6968,936,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
8,2,5352,1192,"1-3,5-7",15,12,12216,3880,"1-3,5-7",0.0,0.3,0.29,0.04,0.0,0.04,0.06,0.06,False
10,4,7736,2408,"1-3,5-7",18,14,1288,5160,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
18,15,12960,12960,"1-3,5-7",8,2,5352,696,"1-3,5-7",0.0,0.39,0.27,0.05,0.0,0.05,0.06,0.05,False
8,2,6968,1288,"1-3,5-7",20,17,5160,9144,"1-3,5-7",0.0,0.3,0.29,0.04,0.0,0.04,0.06,0.06,False
25,20,16992,19080,"1-3,5-7",15,9,840,4136,"1-3,5-7",0.0,0.41,0.25,0.05,0.0,0.05,0.06,0.05,False
18,14,2984,744,"1-3,5-7",20,17,18336,6712,"1-3,5-7",0.0,0.32,0.22,0.04,0.0,0.04,0.05,0.04,False
15,9,8248,4392,"1-3,5-7",15,10,1736,5736,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
8,2,2664,1544,"1-3,5-7",24,20,20616,2792,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.06,0.05,False
7,2,1480,1736,"1-3,5-7",4,0,2280,1032,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
20,18,15264,11064,"1-3,5-7",10,4,5544,3496,"1-3,5-7",0.0,0.36,0.31,0.05,0.0,0.05,0.07,0.06,False
15,12,14112,2984,"1-3,5-7",19,17,16992,15264,"1-3,5-7",0.0,0.39,0.3,0.05,0.0,0.05,0.07,0.06,False
15,11,9912,7992,"1-3,5-7",25,20,21384,376,"1-3,5-7",0.0,0.35,0.27,0.05,0.0,0.05,0.06,0.05,False
15,11,1416,8248,"1-3,5-7",19,17,10296,15264,"1-3,5-7",0.0,0.36,0.33,0.05,0.0,0.05,0.07,0.07,False
15,11,12216,7992,"1-3,5-7",19,17,10296,2152,"1-3,5-7",0.0,0.35,0.27,0.05,0.0,0.05,0.06,0.05,False
18,15,2600,14112,"1-3,5-7",15,11,12576,7992,"1-3,5-7",0.0,0.37,0.34,0.05,0.0,0.05,0.07,0.07,False
