mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
20,17,1544,15264,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,9912,4968,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,256,872,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,3112,1736,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,4776,11832,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,1160,3880,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,2792,16416,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
5,0,1736,16,"1-3,5-7",0.0,0.19,0.03,0.03,0.0,0.01,0.0,0.0,False
3,0,40,1352,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,2856,1800,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
4,0,1352,808,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,1128,3880,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
25,20,22152,12960,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
7,2,968,1672,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,16416,5544,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,4968,1384,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,20616,8760,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,17568,328,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,7992,2984,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,5160,7224,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,3240,11448,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,7736,2216,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,15840,9144,"1-3,5-7",0.0,0.34,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,5160,4584,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,4008,712,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,2280,2664,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,840,2216,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,1608,1128,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
15,12,4584,7480,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,2792,600,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,3624,4264,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,6712,3112,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,776,1160,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,4776,2088,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,2408,56,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
8,4,6456,3112,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,1544,552,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
18,15,16416,1992,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,3496,1864,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,4968,1288,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,22152,17568,"1-3,5-7",0.0,0.41,0.05,0.05,0.0,0.03,0.0,0.0,False
6,1,1352,808,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,4968,4776,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,584,9144,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,1864,1320,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,14688,8248,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,4968,1800,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,712,776,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,1800,3240,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,776,712,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,8504,6456,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,2216,1032,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,144,744,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,2984,344,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,6200,840,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,6456,2152,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,1608,2152,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,1416,8504,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,3624,13536,"1-3,5-7",0.0,0.34,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,9912,5992,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,1128,1800,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,12,9912,6712,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,4392,488,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
20,17,12216,8504,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,1544,14688,"1-3,5-7",0.0,0.34,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,7224,1864,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,2728,256,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,5352,6968,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,3624,2216,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,21384,3240,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,4968,5992,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,2856,152,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
10,4,4968,2984,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,3496,3496,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,3496,5160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,16416,2344,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,5736,14112,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,28336,4008,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,12576,13536,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
8,2,3112,32,"1-3,5-7",0.0,0.19,0.03,0.03,0.0,0.01,0.0,0.0,False
7,2,3368,256,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
20,18,15840,2280,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,1160,6456,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,18336,12216,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
25,20,25456,2344,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,6200,15264,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
19,17,14112,904,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,3368,208,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
20,18,7992,13536,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
18,14,6712,10296,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,1416,14688,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,7224,7480,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,9912,1544,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
13,7,9528,3752,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,27376,776,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,7992,2984,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,552,1544,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
26,20,28336,17568,"1-3,5-7",0.0,0.43,0.06,0.06,0.0,0.03,0.0,0.0,False
11,6,4264,504,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
11,6,2472,4776,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,1928,1128,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,904,4968,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,11448,7224,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,328,1384,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,17568,17568,"1-3,5-7",0.0,0.39,0.05,0.05,0.0,0.03,0.0,0.0,False
3,0,504,1096,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,1992,1160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,2344,3240,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,120,536,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,6200,5736,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,16416,1928,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,4968,424,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
13,7,11064,2792,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,1928,4008,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,1288,12216,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,7992,136,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
19,17,5736,600,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
4,0,2600,536,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,536,1544,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,2088,2216,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,15840,6712,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,10296,2728,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,7480,2280,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,8760,4136,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,632,14112,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,6968,2984,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,8760,2344,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,19080,15264,"1-3,5-7",0.0,0.4,0.05,0.05,0.0,0.03,0.0,0.0,False
22,19,17568,6200,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,4584,10680,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,7480,16992,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
25,20,11448,776,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,4776,56,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
2,0,328,1160,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,7224,280,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
5,0,2856,744,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,1992,344,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,2024,1256,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,12216,12960,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
7,2,472,568,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
24,20,23688,16416,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
13,7,208,2984,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
10,4,4392,120,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
24,20,13536,9912,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,9528,2216,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
10,4,456,408,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
19,17,7992,14112,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
26,20,7992,16416,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
10,4,7992,1544,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,19080,16416,"1-3,5-7",0.0,0.39,0.05,0.05,0.0,0.03,0.0,0.0,False
2,0,2152,616,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,408,568,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
20,17,19080,600,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,9528,7224,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,1384,208,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
26,20,26416,17568,"1-3,5-7",0.0,0.41,0.05,0.05,0.0,0.03,0.0,0.0,False
15,12,12960,1000,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,5160,4584,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,4264,1128,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,16992,6712,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,3496,16,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
24,20,19848,15264,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
22,19,22920,2536,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,7224,584,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,1384,15264,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,7992,4392,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,7480,2984,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,2216,696,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,18336,1928,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,328,32,"1-3,5-7",0.0,0.18,0.02,0.02,0.0,0.01,0.0,0.0,False
20,18,14112,5992,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,1032,4776,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,7480,7480,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,256,3112,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
5,0,4392,1160,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,4968,1192,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,1096,256,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
19,17,15264,6712,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,1800,2216,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,12,12960,9528,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
3,0,104,1256,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,120,1224,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,7480,13536,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
7,2,1480,1480,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,1288,344,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,8248,7224,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,4584,1160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,104,1064,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,2792,3624,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,2344,568,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,11832,488,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,10296,6712,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,9912,9528,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,2792,152,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
2,0,296,1384,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,776,936,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,1608,13536,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
6,1,2728,208,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
10,4,6712,56,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
2,0,568,488,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,5992,4136,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,11064,2536,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,11832,256,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
25,20,2280,8248,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,10296,8760,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,1736,1000,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,4968,1096,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,11064,2536,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,744,256,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
5,0,968,776,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,12,4584,9528,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,11448,7480,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,5992,5544,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,72,344,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
26,20,28336,16416,"1-3,5-7",0.0,0.4,0.05,0.05,0.0,0.03,0.0,0.0,False
6,1,3496,344,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,5544,336,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
8,4,5544,1736,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,1320,968,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,2280,24,"1-3,5-7",0.0,0.19,0.03,0.03,0.0,0.01,0.0,0.0,False
8,4,4968,904,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,7992,12576,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,968,1256,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,12216,12960,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
10,4,296,2792,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,2984,872,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,5352,5992,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,6712,16416,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
13,8,8504,6200,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,9528,11448,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,1480,376,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
20,18,11448,8760,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,5736,4008,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,1800,616,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,2600,904,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,1864,504,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,8248,776,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,5352,2216,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,3496,5736,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,4776,2984,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,8248,5736,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,12960,136,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,12960,5160,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,15264,15264,"1-3,5-7",0.0,0.39,0.05,0.05,0.0,0.03,0.0,0.0,False
6,1,4776,1032,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,4392,600,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,4008,1128,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,4264,3112,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,8504,7224,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,1320,1320,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,11448,8248,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,392,1544,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
10,4,2664,2408,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,1416,3496,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,2344,7736,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,6200,712,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,2152,616,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,10680,2984,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,1544,344,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,16992,1544,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,3880,2216,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,10680,3240,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,13536,2600,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,1384,840,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
